chunk_id,parent_id,source,chunk_type,title,location,industry,text,metadata
jd_66_skills,66,jd,jd_skills,,,multinational technology provider,"Soft Skills:
- excellent communication and presentation skills.

Technologies:
- knowledge of additional cloud platforms (e.g., azure, google cloud) is a plus.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": """", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""66"", ""preferred_skills"": [], ""soft_skills"": [""excellent communication and presentation skills.""], ""source"": ""jd"", ""technologies"": [""knowledge of additional cloud platforms (e.g., azure, google cloud) is a plus.""], ""tools"": []}"
jd_66_qualification,66,jd,jd_qualification,,,multinational technology provider,"Education:
- bachelor's or master's degree in computer science, information technology, or a related field.

Experience:
- minimum 10 years of experience in it, with a strong focus on cloud architecture.
- proven expertise in aws cloud services and infrastructure.
- strong experience with networking, security, and application deployment on aws.
- experience with devops practices and tools.

Certifications:
- aws certified solutions architect certification is mandatory.","{""certifications"": [""aws certified solutions architect certification is mandatory.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's or master's degree in computer science, information technology, or a related field.""], ""experience"": [""minimum 10 years of experience in it, with a strong focus on cloud architecture."", ""proven expertise in aws cloud services and infrastructure."", ""strong experience with networking, security, and application deployment on aws."", ""experience with devops practices and tools.""], ""industry"": ""multinational technology provider"", ""job_title"": """", ""location"": """", ""parent_id"": ""66"", ""source"": ""jd""}"
jd_67_header,67,jd,jd_header,aws system admin,,multinational technology provider,"Job Title:
aws system admin

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""aws system admin"", ""location"": """", ""parent_id"": ""67"", ""source"": ""jd""}"
jd_67_responsibilities,67,jd,jd_responsibilities,aws system admin,,multinational technology provider,"Responsibilities:
- manage and maintain aws cloud infrastructure, ensuring high availability and performance.
- implement and oversee security best practices within aws environments.
- monitor system performance, troubleshoot issues, and optimize resource usage.
- automate routine tasks using scripts and aws tools to improve efficiency.
- collaborate with development teams to support deployment and integration processes.
- ensure compliance with industry standards and regulatory requirements.
- provide technical support and guidance to internal teams and stakeholders.
- continuously evaluate and implement new aws services and features to enhance infrastructure capabilities.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""multinational technology provider"", ""item_count"": 8, ""job_title"": ""aws system admin"", ""location"": """", ""parent_id"": ""67"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_67_skills,67,jd,jd_skills,aws system admin,,multinational technology provider,"Soft Skills:
- strong analytical and problem-solving skills.
- excellent communication and teamwork abilities.

Technologies:
- strong proficiency in aws services such as ec2, s3, rds, lambda, and vpc.
- proficiency in scripting languages such as python, bash, or powershell.

Tools:
- familiarity with monitoring and logging tools like cloudwatch, elk stack, or prometheus.
- knowledge of devops practices and ci/cd pipelines.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": ""aws system admin"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""67"", ""preferred_skills"": [], ""soft_skills"": [""strong analytical and problem-solving skills."", ""excellent communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""strong proficiency in aws services such as ec2, s3, rds, lambda, and vpc."", ""proficiency in scripting languages such as python, bash, or powershell.""], ""tools"": [""familiarity with monitoring and logging tools like cloudwatch, elk stack, or prometheus."", ""knowledge of devops practices and ci/cd pipelines.""]}"
jd_67_qualification,67,jd,jd_qualification,aws system admin,,multinational technology provider,"Education:
- bachelor's degree in computer science, information technology, or a related field.

Experience:
- 5-7 years of experience as an aws system admin or in a similar role.
- experience with infrastructure-as-code tools like cloudformation or terraform.
- solid understanding of networking concepts, including dns, vpn, and load balancing.
- experience with containerization technologies like docker and kubernetes.

Certifications:
- aws certification (solutions architect, sysops administrator, or equivalent) is highly desirable.","{""certifications"": [""aws certification (solutions architect, sysops administrator, or equivalent) is highly desirable.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, information technology, or a related field.""], ""experience"": [""5-7 years of experience as an aws system admin or in a similar role."", ""experience with infrastructure-as-code tools like cloudformation or terraform."", ""solid understanding of networking concepts, including dns, vpn, and load balancing."", ""experience with containerization technologies like docker and kubernetes.""], ""industry"": ""multinational technology provider"", ""job_title"": ""aws system admin"", ""location"": """", ""parent_id"": ""67"", ""source"": ""jd""}"
jd_68_header,68,jd,jd_header,azure data security consultant,,technology,"Job Title:
azure data security consultant

Industry:
technology","{""chunk_type"": ""jd_header"", ""industry"": ""technology"", ""job_title"": ""azure data security consultant"", ""location"": """", ""parent_id"": ""68"", ""source"": ""jd""}"
jd_68_responsibilities,68,jd,jd_responsibilities,azure data security consultant,,technology,"Responsibilities:
- design and implement data security solutions within the azure cloud environment.
- conduct security assessments and audits to identify vulnerabilities and ensure compliance with industry standards.
- develop and maintain data encryption, access controls, and other security measures to protect sensitive information.
- collaborate with cross-functional teams to integrate security best practices into cloud-based applications and services.
- monitor and respond to security incidents and breaches, providing expert analysis and remediation.
- stay updated with the latest security trends, threats, and technologies to continuously improve the security posture of our clients.
- provide training and guidance to clients and internal teams on data security policies and procedures.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology"", ""item_count"": 7, ""job_title"": ""azure data security consultant"", ""location"": """", ""parent_id"": ""68"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_68_skills,68,jd,jd_skills,azure data security consultant,,technology,"Must Have Skills:
- strong understanding of data encryption techniques, identity and access management, and network security.

Preferred Skills:
- familiarity with regulatory requirements and standards such as gdpr, hipaa, and iso 27001.

Soft Skills:
- excellent problem-solving skills and the ability to work under pressure to resolve security issues.
- strong communication and interpersonal skills to effectively collaborate with clients and team members.

Technologies:
- in-depth knowledge of azure security services and features, including azure security center, azure key vault, and azure active directory.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology"", ""job_title"": ""azure data security consultant"", ""location"": """", ""must_have_skills"": [""strong understanding of data encryption techniques, identity and access management, and network security.""], ""parent_id"": ""68"", ""preferred_skills"": [""familiarity with regulatory requirements and standards such as gdpr, hipaa, and iso 27001.""], ""soft_skills"": [""excellent problem-solving skills and the ability to work under pressure to resolve security issues."", ""strong communication and interpersonal skills to effectively collaborate with clients and team members.""], ""source"": ""jd"", ""technologies"": [""in-depth knowledge of azure security services and features, including azure security center, azure key vault, and azure active directory.""], ""tools"": []}"
jd_68_qualification,68,jd,jd_qualification,azure data security consultant,,technology,"Education:
- bachelor’s or master’s degree in computer science, information security, or a related field.

Experience:
- a minimum of 10 years of experience in data security, with a focus on cloud environments, specifically azure.
- experience with other cloud platforms such as aws or google cloud is a plus.
- experience with automation and orchestration tools for security operations.

Certifications:
- relevant certifications such as cissp, cism, or microsoft certified: azure security engineer associate.","{""certifications"": [""relevant certifications such as cissp, cism, or microsoft certified: azure security engineer associate.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s or master’s degree in computer science, information security, or a related field.""], ""experience"": [""a minimum of 10 years of experience in data security, with a focus on cloud environments, specifically azure."", ""experience with other cloud platforms such as aws or google cloud is a plus."", ""experience with automation and orchestration tools for security operations.""], ""industry"": ""technology"", ""job_title"": ""azure data security consultant"", ""location"": """", ""parent_id"": ""68"", ""source"": ""jd""}"
jd_69_header,69,jd,jd_header,senior backend developer (python/fastapi),,information technology / multinational technology solutions,"Job Title:
senior backend developer (python/fastapi)

Industry:
information technology / multinational technology solutions","{""chunk_type"": ""jd_header"", ""industry"": ""information technology / multinational technology solutions"", ""job_title"": ""senior backend developer (python/fastapi)"", ""location"": """", ""parent_id"": ""69"", ""source"": ""jd""}"
jd_69_responsibilities,69,jd,jd_responsibilities,senior backend developer (python/fastapi),,information technology / multinational technology solutions,"Responsibilities:
- design, develop, and maintain backend services and apis using python and fastapi, ensuring high reliability and scalability.
- architect and implement database models and queries using sqlalchemy with postgresql for optimal performance and data integrity.
- collaborate with cross-functional teams including frontend developers, product managers, and qa engineers to deliver end-to-end solutions.
- optimize application performance, troubleshoot issues, and implement effective solutions to complex technical challenges.
- write clean, maintainable, and well-documented code following industry best practices and company standards.
- participate in code reviews, mentor junior developers, and contribute to continuous improvement initiatives.
- ensure security best practices are followed in all backend implementations and data handling.
- stay abreast of emerging technologies and recommend innovative approaches to enhance system capabilities.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""information technology / multinational technology solutions"", ""item_count"": 8, ""job_title"": ""senior backend developer (python/fastapi)"", ""location"": """", ""parent_id"": ""69"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_69_skills,69,jd,jd_skills,senior backend developer (python/fastapi),,information technology / multinational technology solutions,"Preferred Skills:
- contributions to open-source projects or relevant technical communities.

Soft Skills:
- excellent problem-solving skills and a keen attention to detail.
- strong communication and teamwork abilities.

Technologies:
- strong proficiency in sqlalchemy and postgresql database design and optimization.
- solid understanding of restful api design principles and microservices architecture.

Tools:
- familiarity with containerization technologies such as docker and kubernetes.
- knowledge of ci/cd pipelines and devops practices.","{""chunk_type"": ""jd_skills"", ""industry"": ""information technology / multinational technology solutions"", ""job_title"": ""senior backend developer (python/fastapi)"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""69"", ""preferred_skills"": [""contributions to open-source projects or relevant technical communities.""], ""soft_skills"": [""excellent problem-solving skills and a keen attention to detail."", ""strong communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""strong proficiency in sqlalchemy and postgresql database design and optimization."", ""solid understanding of restful api design principles and microservices architecture.""], ""tools"": [""familiarity with containerization technologies such as docker and kubernetes."", ""knowledge of ci/cd pipelines and devops practices.""]}"
jd_69_qualification,69,jd,jd_qualification,senior backend developer (python/fastapi),,information technology / multinational technology solutions,"Education:
- bachelor’s degree in computer science, engineering, or a related field.

Experience:
- minimum of 5 years of hands-on experience in backend development with python.
- proven expertise in fastapi framework.
- experience with version control systems (e.g., git) and collaborative development workflows.
- experience with cloud platforms (aws, azure, or gcp) is an advantage.
- prior experience in agile/scrum development environments.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s degree in computer science, engineering, or a related field.""], ""experience"": [""minimum of 5 years of hands-on experience in backend development with python."", ""proven expertise in fastapi framework."", ""experience with version control systems (e.g., git) and collaborative development workflows."", ""experience with cloud platforms (aws, azure, or gcp) is an advantage."", ""prior experience in agile/scrum development environments.""], ""industry"": ""information technology / multinational technology solutions"", ""job_title"": ""senior backend developer (python/fastapi)"", ""location"": """", ""parent_id"": ""69"", ""source"": ""jd""}"
jd_70_header,70,jd,jd_header,"senior backend developer (python, fastapi, sqlalchemy, postgresql)",,information technology & services,"Job Title:
senior backend developer (python, fastapi, sqlalchemy, postgresql)

Industry:
information technology & services","{""chunk_type"": ""jd_header"", ""industry"": ""information technology & services"", ""job_title"": ""senior backend developer (python, fastapi, sqlalchemy, postgresql)"", ""location"": """", ""parent_id"": ""70"", ""source"": ""jd""}"
jd_70_responsibilities,70,jd,jd_responsibilities,"senior backend developer (python, fastapi, sqlalchemy, postgresql)",,information technology & services,"Responsibilities:
- design, develop, and maintain backend services using python, fastapi, sqlalchemy, and postgresql.
- collaborate with product managers, architects, and front-end developers to translate business requirements into robust technical solutions.
- create and optimize restful apis for high performance, scalability, and security.
- ensure data integrity and reliability through effective database modeling and management with postgresql.
- write clean, modular, and well-documented code adhering to industry best practices.
- troubleshoot, debug, and resolve application issues to maintain high system availability.
- participate in code reviews, technical discussions, and architectural decisions.
- implement automated testing frameworks and continuous integration pipelines.
- contribute to ongoing improvements in development methodologies, tooling, and system architecture.
- stay current with emerging technologies and contribute ideas for continuous innovation.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""information technology & services"", ""item_count"": 10, ""job_title"": ""senior backend developer (python, fastapi, sqlalchemy, postgresql)"", ""location"": """", ""parent_id"": ""70"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_70_skills,70,jd,jd_skills,"senior backend developer (python, fastapi, sqlalchemy, postgresql)",,information technology & services,"Preferred Skills:
- contributions to open-source projects or technical communities.

Soft Skills:
- excellent problem-solving skills and attention to detail.
- strong communication and teamwork abilities.

Technologies:
- proficiency in python programming and fastapi framework.
- demonstrated ability to build and maintain scalable, high-performance apis and backend systems.
- familiarity with cloud platforms (aws, azure, gcp) and deployment pipelines.
- knowledge of microservices architecture and distributed systems.

Tools:
- solid understanding of software development best practices, version control (git), and agile methodologies.","{""chunk_type"": ""jd_skills"", ""industry"": ""information technology & services"", ""job_title"": ""senior backend developer (python, fastapi, sqlalchemy, postgresql)"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""70"", ""preferred_skills"": [""contributions to open-source projects or technical communities.""], ""soft_skills"": [""excellent problem-solving skills and attention to detail."", ""strong communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""proficiency in python programming and fastapi framework."", ""demonstrated ability to build and maintain scalable, high-performance apis and backend systems."", ""familiarity with cloud platforms (aws, azure, gcp) and deployment pipelines."", ""knowledge of microservices architecture and distributed systems.""], ""tools"": [""solid understanding of software development best practices, version control (git), and agile methodologies.""]}"
jd_70_qualification,70,jd,jd_qualification,"senior backend developer (python, fastapi, sqlalchemy, postgresql)",,information technology & services,"Experience:
- minimum 5 years of hands-on experience in backend development.
- strong experience with sqlalchemy orm and postgresql database management.
- experience with docker, kubernetes, or other containerization technologies.

Certifications:
- bachelor’s degree in computer science, engineering, or a related field. relevant certifications are a plus.","{""certifications"": [""bachelor’s degree in computer science, engineering, or a related field. relevant certifications are a plus.""], ""chunk_type"": ""jd_qualification"", ""education"": [], ""experience"": [""minimum 5 years of hands-on experience in backend development."", ""strong experience with sqlalchemy orm and postgresql database management."", ""experience with docker, kubernetes, or other containerization technologies.""], ""industry"": ""information technology & services"", ""job_title"": ""senior backend developer (python, fastapi, sqlalchemy, postgresql)"", ""location"": """", ""parent_id"": ""70"", ""source"": ""jd""}"
jd_71_header,71,jd,jd_header,c/c++ developer - embedded systems,,multinational technology provider,"Job Title:
c/c++ developer - embedded systems

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ developer - embedded systems"", ""location"": """", ""parent_id"": ""71"", ""source"": ""jd""}"
jd_71_responsibilities,71,jd,jd_responsibilities,c/c++ developer - embedded systems,,multinational technology provider,"Responsibilities:
- design, develop, and maintain embedded software applications using c and c++.
- analyze system requirements and collaborate with cross-functional teams to define software specifications.
- implement and optimize algorithms for embedded systems to ensure high efficiency and performance.
- conduct thorough testing and debugging of software to ensure reliability and functionality.
- participate in code reviews, providing constructive feedback to enhance code quality.
- collaborate with hardware engineers to integrate software with hardware components.
- stay updated with the latest industry trends and advancements in embedded systems technology.
- document software design and development processes for future reference and compliance.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""multinational technology provider"", ""item_count"": 8, ""job_title"": ""c/c++ developer - embedded systems"", ""location"": """", ""parent_id"": ""71"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_71_skills,71,jd,jd_skills,c/c++ developer - embedded systems,,multinational technology provider,"Must Have Skills:
- strong understanding of embedded systems architecture and development.
- proficiency in debugging and troubleshooting embedded software.

Soft Skills:
- excellent problem-solving skills and attention to detail.
- strong communication and teamwork abilities.
- knowledge of communication protocols like uart, spi, i2c, and can.

Tools:
- familiarity with version control systems such as git.
- understanding of software development methodologies such as agile or scrum.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ developer - embedded systems"", ""location"": """", ""must_have_skills"": [""strong understanding of embedded systems architecture and development."", ""proficiency in debugging and troubleshooting embedded software.""], ""parent_id"": ""71"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving skills and attention to detail."", ""strong communication and teamwork abilities."", ""knowledge of communication protocols like uart, spi, i2c, and can.""], ""source"": ""jd"", ""technologies"": [], ""tools"": [""familiarity with version control systems such as git."", ""understanding of software development methodologies such as agile or scrum.""]}"
jd_71_qualification,71,jd,jd_qualification,c/c++ developer - embedded systems,,multinational technology provider,"Education:
- bachelor's degree in computer science, electrical engineering, or a related field.

Experience:
- minimum of 5 years of experience in c/c++ programming, specifically in embedded systems.
- experience with real-time operating systems (rtos) and hardware-software integration.
- experience with additional programming languages such as python or java.

Certifications:
- certification in embedded systems or related technologies.","{""certifications"": [""certification in embedded systems or related technologies.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, electrical engineering, or a related field.""], ""experience"": [""minimum of 5 years of experience in c/c++ programming, specifically in embedded systems."", ""experience with real-time operating systems (rtos) and hardware-software integration."", ""experience with additional programming languages such as python or java.""], ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ developer - embedded systems"", ""location"": """", ""parent_id"": ""71"", ""source"": ""jd""}"
jd_72_header,72,jd,jd_header,c/c++ developer,,technology,"Job Title:
c/c++ developer

Industry:
technology","{""chunk_type"": ""jd_header"", ""industry"": ""technology"", ""job_title"": ""c/c++ developer"", ""location"": """", ""parent_id"": ""72"", ""source"": ""jd""}"
jd_72_responsibilities,72,jd,jd_responsibilities,c/c++ developer,,technology,"Responsibilities:
- design, develop, and maintain high-performance software applications using c and c++ programming languages.
- collaborate with cross-functional teams to define, design, and implement software solutions that meet business requirements.
- conduct thorough testing and debugging of applications to ensure optimal performance and reliability.
- participate in code reviews to ensure code quality and adherence to best practices.
- develop and maintain technical documentation for software applications.
- stay updated with the latest industry trends and technologies to continuously improve software development processes.
- provide technical support and guidance to junior developers as needed.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology"", ""item_count"": 7, ""job_title"": ""c/c++ developer"", ""location"": """", ""parent_id"": ""72"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_72_skills,72,jd,jd_skills,c/c++ developer,,technology,"Must Have Skills:
- strong understanding of software development principles, data structures, and algorithms.

Soft Skills:
- excellent problem-solving skills and the ability to work independently and as part of a team.
- strong communication and interpersonal skills.

Technologies:
- knowledge of operating systems, especially unix/linux.

Tools:
- familiarity with version control systems such as git.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology"", ""job_title"": ""c/c++ developer"", ""location"": """", ""must_have_skills"": [""strong understanding of software development principles, data structures, and algorithms.""], ""parent_id"": ""72"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving skills and the ability to work independently and as part of a team."", ""strong communication and interpersonal skills.""], ""source"": ""jd"", ""technologies"": [""knowledge of operating systems, especially unix/linux.""], ""tools"": [""familiarity with version control systems such as git.""]}"
jd_72_qualification,72,jd,jd_qualification,c/c++ developer,,technology,"Education:
- bachelor’s degree in computer science, engineering, or a related field.

Experience:
- proven experience of 5-10 years in c and c++ development.
- experience with software debugging and performance optimization techniques.
- experience with other programming languages such as python or java is a plus.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s degree in computer science, engineering, or a related field.""], ""experience"": [""proven experience of 5-10 years in c and c++ development."", ""experience with software debugging and performance optimization techniques."", ""experience with other programming languages such as python or java is a plus.""], ""industry"": ""technology"", ""job_title"": ""c/c++ developer"", ""location"": """", ""parent_id"": ""72"", ""source"": ""jd""}"
jd_73_header,73,jd,jd_header,"c, c++ developer with rtos project experience",,technology,"Job Title:
c, c++ developer with rtos project experience

Industry:
technology","{""chunk_type"": ""jd_header"", ""industry"": ""technology"", ""job_title"": ""c, c++ developer with rtos project experience"", ""location"": """", ""parent_id"": ""73"", ""source"": ""jd""}"
jd_73_responsibilities,73,jd,jd_responsibilities,"c, c++ developer with rtos project experience",,technology,"Responsibilities:
- design and implement software applications using c and c++ programming languages.
- develop and maintain real-time operating systems (rtos) for embedded systems.
- collaborate with cross-functional teams to define, design, and ship new features.
- perform code reviews and provide constructive feedback to team members.
- debug and resolve software issues, ensuring optimal performance and reliability.
- write and maintain comprehensive documentation for software development processes.
- stay updated with the latest industry trends and technologies to incorporate best practices.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology"", ""item_count"": 7, ""job_title"": ""c, c++ developer with rtos project experience"", ""location"": """", ""parent_id"": ""73"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_73_skills,73,jd,jd_skills,"c, c++ developer with rtos project experience",,technology,"Preferred Skills:
- familiarity with hardware-software integration.

Soft Skills:
- strong problem-solving skills and attention to detail.
- excellent communication and teamwork abilities.

Technologies:
- proficiency in c and c++ programming languages.
- knowledge of other programming languages such as python or java.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology"", ""job_title"": ""c, c++ developer with rtos project experience"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""73"", ""preferred_skills"": [""familiarity with hardware-software integration.""], ""soft_skills"": [""strong problem-solving skills and attention to detail."", ""excellent communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""proficiency in c and c++ programming languages."", ""knowledge of other programming languages such as python or java.""], ""tools"": []}"
jd_73_qualification,73,jd,jd_qualification,"c, c++ developer with rtos project experience",,technology,"Education:
- bachelor's degree in computer science, engineering, or a related field.

Experience:
- extensive experience with real-time operating systems (rtos) and embedded systems.
- experience with software development tools and version control systems.
- previous experience in a multinational technology company.

Certifications:
- certifications in relevant technologies or methodologies.","{""certifications"": [""certifications in relevant technologies or methodologies.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, engineering, or a related field.""], ""experience"": [""extensive experience with real-time operating systems (rtos) and embedded systems."", ""experience with software development tools and version control systems."", ""previous experience in a multinational technology company.""], ""industry"": ""technology"", ""job_title"": ""c, c++ developer with rtos project experience"", ""location"": """", ""parent_id"": ""73"", ""source"": ""jd""}"
jd_74_header,74,jd,jd_header,embedded software engineer (c/c++),,information technology & services,"Job Title:
embedded software engineer (c/c++)

Industry:
information technology & services","{""chunk_type"": ""jd_header"", ""industry"": ""information technology & services"", ""job_title"": ""embedded software engineer (c/c++)"", ""location"": """", ""parent_id"": ""74"", ""source"": ""jd""}"
jd_74_responsibilities,74,jd,jd_responsibilities,embedded software engineer (c/c++),,information technology & services,"Responsibilities:
- design, develop, and maintain embedded software solutions using c and c++.
- collaborate with cross-functional teams including hardware engineers, system architects, and qa specialists to define software requirements and system specifications.
- write efficient, reliable, and well-documented code for embedded applications.
- conduct code reviews, unit testing, and debugging to ensure robust and error-free software delivery.
- participate in the full software development lifecycle, from concept and design to implementation and maintenance.
- optimize and enhance existing embedded solutions to improve performance, scalability, and reliability.
- stay abreast of emerging technologies, industry trends, and best practices in embedded systems development.
- provide technical support and troubleshooting expertise during product deployment and post-launch phases.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""information technology & services"", ""item_count"": 8, ""job_title"": ""embedded software engineer (c/c++)"", ""location"": """", ""parent_id"": ""74"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_74_skills,74,jd,jd_skills,embedded software engineer (c/c++),,information technology & services,"Must Have Skills:
- strong understanding of embedded systems architecture, rtos concepts, and microcontroller/microprocessor-based design.
- proficiency in debugging tools, version control systems, and code optimization techniques.

Soft Skills:
- solid problem-solving skills and attention to detail.
- excellent communication and teamwork abilities.
- familiarity with communication protocols (e.g., i2c, spi, uart, can).","{""chunk_type"": ""jd_skills"", ""industry"": ""information technology & services"", ""job_title"": ""embedded software engineer (c/c++)"", ""location"": """", ""must_have_skills"": [""strong understanding of embedded systems architecture, rtos concepts, and microcontroller/microprocessor-based design."", ""proficiency in debugging tools, version control systems, and code optimization techniques.""], ""parent_id"": ""74"", ""preferred_skills"": [], ""soft_skills"": [""solid problem-solving skills and attention to detail."", ""excellent communication and teamwork abilities."", ""familiarity with communication protocols (e.g., i2c, spi, uart, can).""], ""source"": ""jd"", ""technologies"": [], ""tools"": []}"
jd_74_qualification,74,jd,jd_qualification,embedded software engineer (c/c++),,information technology & services,"Education:
- bachelor’s or master’s degree in computer science, electronics, electrical engineering, or a related field.

Experience:
- 5-6 years of hands-on experience in embedded software development using c and c++.
- experience with hardware/software integration and low-level driver development.
- experience with agile methodologies or similar software development processes.
- exposure to safety-critical or real-time embedded systems.

Certifications:
- certifications in embedded systems or related technologies are a plus.","{""certifications"": [""certifications in embedded systems or related technologies are a plus.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s or master’s degree in computer science, electronics, electrical engineering, or a related field.""], ""experience"": [""5-6 years of hands-on experience in embedded software development using c and c++."", ""experience with hardware/software integration and low-level driver development."", ""experience with agile methodologies or similar software development processes."", ""exposure to safety-critical or real-time embedded systems.""], ""industry"": ""information technology & services"", ""job_title"": ""embedded software engineer (c/c++)"", ""location"": """", ""parent_id"": ""74"", ""source"": ""jd""}"
jd_75_header,75,jd,jd_header,c/c++ embedded rtos developer,,multinational technology provider,"Job Title:
c/c++ embedded rtos developer

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ embedded rtos developer"", ""location"": """", ""parent_id"": ""75"", ""source"": ""jd""}"
jd_75_responsibilities,75,jd,jd_responsibilities,c/c++ embedded rtos developer,,multinational technology provider,"Responsibilities:
- develop, test, and maintain embedded software using c and c++ for rtos environments.
- collaborate with cross-functional teams to define, design, and deliver new features.
- optimize software for performance, scalability, and reliability.
- troubleshoot and resolve complex software issues in embedded systems.
- contribute to the design and architecture discussions.
- participate in code reviews to ensure code quality and best practices.
- document software designs and code to facilitate maintenance and future development.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""multinational technology provider"", ""item_count"": 7, ""job_title"": ""c/c++ embedded rtos developer"", ""location"": """", ""parent_id"": ""75"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_75_skills,75,jd,jd_skills,c/c++ embedded rtos developer,,multinational technology provider,"Must Have Skills:
- strong understanding of embedded system architectures and hardware interfaces.

Soft Skills:
- excellent problem-solving skills and attention to detail.
- strong written and verbal communication skills.

Technologies:
- proficiency in c and c++ programming languages.

Tools:
- knowledge of version control systems, such as git.
- familiarity with agile development methodologies.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ embedded rtos developer"", ""location"": """", ""must_have_skills"": [""strong understanding of embedded system architectures and hardware interfaces.""], ""parent_id"": ""75"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving skills and attention to detail."", ""strong written and verbal communication skills.""], ""source"": ""jd"", ""technologies"": [""proficiency in c and c++ programming languages.""], ""tools"": [""knowledge of version control systems, such as git."", ""familiarity with agile development methodologies.""]}"
jd_75_qualification,75,jd,jd_qualification,c/c++ embedded rtos developer,,multinational technology provider,"Education:
- bachelor's degree in computer science, electrical engineering, or a related field.

Experience:
- minimum of 5 years of experience in embedded software development.
- experience with real-time operating systems (rtos).
- experience with communication protocols (e.g., uart, spi, i2c).","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, electrical engineering, or a related field.""], ""experience"": [""minimum of 5 years of experience in embedded software development."", ""experience with real-time operating systems (rtos)."", ""experience with communication protocols (e.g., uart, spi, i2c).""], ""industry"": ""multinational technology provider"", ""job_title"": ""c/c++ embedded rtos developer"", ""location"": """", ""parent_id"": ""75"", ""source"": ""jd""}"
jd_76_header,76,jd,jd_header,"c, c++, rtos developer",,multinational technology provider,"Job Title:
c, c++, rtos developer

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""c, c++, rtos developer"", ""location"": """", ""parent_id"": ""76"", ""source"": ""jd""}"
